date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:38:33	191750/191750	---M--	200	added ('OK')	image/png	date:Fri,%2006%20Dec%202019%2015:02:34%20GMT	http://mtown88.com/assets/mt2/images/casino/slot-title.png	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/assets/mt2/images/casino/slot-title.png	(from http://mtown88.com/slots)
12:38:59	755920/755920	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:44:40%20GMT	http://www.mtown88a.com/assets/upload/promo/20welcome.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/20welcome.jpg	(from http://mtown88.com/promotions)
12:39:34	10288/10288	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:38:28%20GMT	http://mtown88.com/promotions/5-unlimited-bonus-for-slots	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/5-unlimited-bonus-for-slots.html	(from http://mtown88.com/promotions)
12:39:35	10555/10555	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:39:33%20GMT	http://mtown88.com/promotions/add-wechat-social-bonus-free-rm-12	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/add-wechat-social-bonus-free-rm-12.html	(from http://mtown88.com/promotions)
12:39:36	10525/10525	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:39:34%20GMT	http://mtown88.com/promotions/add-telegram-free-rm12	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/add-telegram-free-rm12.html	(from http://mtown88.com/promotions)
12:39:37	11039/11039	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:39:35%20GMT	http://mtown88.com/promotions/mtown88-bonus-mega-slot-rng	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/mtown88-bonus-mega-slot-rng.html	(from http://mtown88.com/promotions)
12:39:39	11335/11335	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:39:36%20GMT	http://mtown88.com/promotions/get-your-rescue-bonus-in-crypto-mcoin	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/get-your-rescue-bonus-in-crypto-mcoin.html	(from http://mtown88.com/promotions)
12:40:03	204483/204483	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:52:33%20GMT	http://www.mtown88a.com/assets/upload/promo/5slot.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/5slot.jpg	(from http://mtown88.com/promotions)
12:40:59	523604/523604	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:44:39%20GMT	http://www.mtown88a.com/assets/upload/promo/socialmedia.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/socialmedia.jpg	(from http://mtown88.com/promotions)
12:41:01	11485/11485	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:40:58%20GMT	http://mtown88.com/promotions/25-recommend-bonus	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/25-recommend-bonus.html	(from http://mtown88.com/promotions)
12:41:17	605856/605856	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:44:41%20GMT	http://www.mtown88a.com/assets/upload/promo/rescue.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/rescue.jpg	(from http://mtown88.com/promotions)
12:41:32	191686/191686	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:44:41%20GMT	http://www.mtown88a.com/assets/upload/promo/25recomm.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/25recomm.jpg	(from http://mtown88.com/promotions)
12:41:32	549384/549384	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:44:40%20GMT	http://www.mtown88a.com/assets/upload/promo/80welcome.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/80welcome.jpg	(from http://mtown88.com/promotions)
12:41:34	10637/10637	---MC-	200	added ('OK')	text/html	date:Fri,%2006%20Mar%202020%2004:41:31%20GMT	http://mtown88.com/promotions/weekly-loyalty-bonus	C:/Users/ACER%20-%20PC/Desktop/a/a/mtown88.com/promotions/weekly-loyalty-bonus.html	(from http://mtown88.com/promotions)
12:41:46	806326/806326	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:44:39%20GMT	http://www.mtown88a.com/assets/upload/promo/mega.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/mega.jpg	(from http://mtown88.com/promotions)
12:42:00	154945/154945	---M--	200	added ('OK')	image/jpeg	date:Sun,%2001%20Mar%202020%2002:44:41%20GMT	http://www.mtown88a.com/assets/upload/promo/loyalty.jpg	C:/Users/ACER%20-%20PC/Desktop/a/a/www.mtown88a.com/assets/upload/promo/loyalty.jpg	(from http://mtown88.com/promotions)
